"","player_api_id","totalMatchPlayed","totalLeaguecount","max_gk","max_rating","player_name"
"2823",30472,34,1,154,82,"Cesar Delgado"
"2824",30682,225,1,154,86,"Daniele De Rossi"
"2825",30689,91,1,154,82,"Tomas Ujfalusi"
"2826",30715,10,1,154,79,"Martin Jiranek"
"2827",30868,56,1,154,84,"Anatoli Tymoschuk"
"2828",30950,1,1,154,84,"Gilberto"
"2829",31435,70,1,154,85,"Tomas Rosicky"
"2830",31938,73,1,154,77,"Marco Cassetti"
"2831",32455,54,1,154,80,"Barry Robson"
"2832",33579,97,1,154,78,"Oscar Wendt"
"2833",33861,29,1,154,75,"Enrique Corrales"
"2834",34540,48,1,154,79,"Mark Bresciano"
"2835",35638,109,1,154,82,"Pedro Munitis"
"2836",37266,74,1,154,77,"John Pantsil"
"2837",37450,142,1,154,79,"Duda"
"2838",38789,117,1,154,71,"Hans Cornelis"
"2839",41023,91,1,154,85,"Juan"
"2840",41729,40,1,154,78,"Alessandro Parisi"
"2841",75371,30,1,154,75,"Ricardo Leon"
"2842",108568,149,1,154,82,"Ever Banega"
"2843",118929,88,1,154,74,"Jordi Gomez"
"2844",2625,90,1,153,63,"Patryk Rachwal,18"
"2845",17866,40,1,153,78,"Andrew Reid"
"2846",23435,43,1,153,70,"George Elokobi"
"2847",24436,96,1,153,76,"Siqueira De Olivera Luciano"
"2848",24780,86,1,153,81,"Nigel Reo-Coker"
"2849",25997,26,1,153,80,"Georgios Karagounis"
"2850",26191,60,1,153,74,"Gregory Proment"
"2851",26955,9,1,153,64,"Florian Lechner"
"2852",27360,24,1,153,80,"Dede"
"2853",27661,12,1,153,84,"Eugenio Corini"
"2854",30744,54,1,153,76,"Masoud Shojaei"
"2855",30852,12,1,153,85,"Fernando Meira"
"2856",30870,39,1,153,80,"Marek Jankulovski"
"2857",31317,38,1,153,74,"Nenad Milijas"
"2858",32572,89,1,153,87,"Ludovic Giuly"
"2859",33337,83,1,153,78,"Fabio Simplicio"
"2860",33615,15,1,153,74,"Ian Harte"
"2861",33854,7,1,153,74,"Tuni"
"2862",33973,172,1,153,80,"Xabier Prieto"
"2863",34575,52,1,153,80,"Asier del Horno"
"2864",38160,134,1,153,75,"Marti Soler"
"2865",38432,191,1,153,84,"Dante"
"2866",38471,21,1,153,76,"Manuel Victor"
"2867",39286,76,1,153,74,"Michele Marcolini"
"2868",39298,10,1,153,67,"Francesco Marianini"
"2869",39533,51,1,153,74,"Gennaro Delvecchio"
"2870",39902,64,1,153,83,"Zvjezdan Misimovic"
"2871",40948,58,1,153,84,"Liedson"
"2872",41694,143,1,153,79,"Francesco Lodi"
"2873",43291,24,1,153,75,"Andres Madrid"
"2874",45505,2,1,153,68,"Sani Kaita"
"2875",56585,175,1,153,79,"Walter Gargano"
"2876",56992,131,1,153,74,"Marco Biagianti"
"2877",67898,155,1,153,70,"Koen Persoons"
"2878",75004,153,1,153,80,"Roberto Trashorras"
"2879",21410,13,1,152,78,"Sebastian Leto"
"2880",22832,15,1,152,71,"Lukas Jarolim"
"2881",23282,94,1,152,77,"Nicky Shorey"
"2882",23283,111,1,152,78,"Steve Sidwell"
"2883",23291,84,1,152,79,"Kevin Doyle"
"2884",23574,120,1,152,75,"Kris Commons"
"2885",24414,144,1,152,74,"Francesco Pisano"
"2886",24459,112,1,152,79,"Sergio Bernardo Almiron"
"2887",24507,218,1,152,85,"Riccardo Montolivo"
"2888",25925,101,1,152,82,"Jose Bosingwa"
"2889",25994,1,1,152,75,"Leo"
"2890",26149,31,1,152,78,"Gregory Tafforeau"
"2891",26390,16,1,152,72,"Guillaume Lacour"
"2892",26452,33,1,152,69,"Rogier Molhoek"
"2893",27351,11,1,152,75,"Altin Lala"
"2894",27702,177,1,152,82,"Angelo Palombo"
"2895",30654,39,1,152,81,"Giovanni van Bronckhorst"
"2896",30661,114,1,152,89,"Carles Puyol"
"2897",30849,29,1,152,74,"Vincenzo Grella"
"2898",30996,20,1,152,80,"Cicinho"
"2899",31010,2,1,152,78,"Omar Bravo"
"2900",31011,3,1,152,77,"Jawhar Mnari"
"2901",31291,193,1,152,83,"Gael Clichy"
"2902",32617,58,1,152,71,"Michael Stewart"
"2903",32745,23,1,152,73,"Ivica Banovic"
"2904",32750,11,1,152,77,"Mauro Esposito"
"2905",33756,117,1,152,78,"Manuel Pablo"
"2906",33758,17,1,152,77,"Julian de Guzman"
"2907",33807,18,1,152,65,"Marcin Kus"
"2908",33889,3,1,152,67,"Cristian Portilla"
"2909",34447,245,1,152,71,"John Rankin"
"2910",37408,45,1,152,76,"Igor Gabilondo"
"2911",37507,8,1,152,78,"Hector Font"
"2912",37512,98,1,152,79,"Gonzalo Colsa"
"2913",37970,26,1,152,71,"Manuel Lara Martinez,26"
"2914",37972,39,1,152,68,"Gregory Dufer"
"2915",37983,39,1,152,74,"Koen Daerden"
"2916",38188,86,1,152,74,"Martin Lanig"
"2917",38360,73,1,152,68,"Laurent Delorge"
"2918",38546,2,1,152,66,"Gorka Larrea Garcia"
"2919",38578,160,1,152,79,"Sergio Garcia"
"2920",39027,213,1,152,86,"Vincent Kompany"
"2921",39701,44,1,152,75,"Fabio Caserta"
"2922",40005,81,1,152,76,"Abdoulaye Faye"
"2923",40685,109,1,152,77,"Mathieu Coutadeur"
"2924",40987,37,1,152,75,"Nadir Belhadj"
"2925",41361,4,1,152,70,"Julien Cardy"
"2926",41654,12,1,152,69,"Simone Dallamano"
"2927",42369,120,1,152,79,"Javad Nekounam"
"2928",42901,71,1,152,75,"Ezequiel Alejo Carboni"
"2929",71500,44,1,152,79,"Vasilios Torosidis"
"2930",103139,19,1,152,77,"Diego Buonanotte"
"2931",164272,22,1,152,67,"Rodrigo Antonio"
"2932",414794,17,1,152,79,"Young-Pyo Lee"
"2933",18733,73,1,151,79,"Pablo Barrientos"
"2934",19352,51,1,151,78,"Jonathan"
"2935",19511,128,1,151,82,"Josue"
"2936",23034,35,1,151,72,"Craig Fagan"
"2937",23335,42,1,151,73,"Jackie McNamara"
"2938",23629,66,1,151,73,"Andrew Surman"
"2939",25594,146,1,151,81,"Stefano Mauri"
"2940",25930,56,1,151,74,"Hugo Leal"
"2941",26419,231,1,151,84,"Blaise Matuidi"
"2942",26538,167,1,151,75,"Wout Brama"
"2943",26655,5,1,151,66,"Remon de Vries"
"2944",27286,3,1,151,83,"Valerien Ismael"
"2945",27427,195,1,151,81,"Gonzalo Castro"
"2946",27654,4,1,151,73,"Chavdar Yankov"
"2947",27679,189,1,151,75,"Alessandro Lucarelli"
"2948",27684,135,1,151,77,"Giandomenico Mesto"
"2949",27692,80,1,151,85,"Cristian Chivu"
"2950",27700,2,1,151,78,"Luigi Sala"
"2951",27703,25,1,151,76,"Sergio Volpi"
"2952",27720,89,1,151,76,"Marco Motta"
"2953",30460,179,1,151,86,"Javier Zanetti"
"2954",30549,132,1,151,86,"Diego Milito"
"2955",31296,179,1,151,70,"Ramon Zomer"
"2956",32675,142,1,151,83,"Cata Diaz"
"2957",32975,85,1,151,64,"Hugh Murray"
"2958",33435,20,1,151,74,"Jerko Leko"
"2959",33941,15,1,151,70,"Danny Pugh"
"2960",35544,14,1,151,75,"Julio Arca"
"2961",36396,86,1,151,78,"Stephane Dalmat"
"2962",37475,126,1,151,80,"Jose Enrique"
"2963",37996,2,1,151,75,"Mustapha Riga"
"2964",38475,29,1,151,75,"Francisco Farinos"
"2965",39203,24,1,151,73,"Davide Bombardini"
"2966",39386,5,1,151,68,"Daniele De Vezze"
"2967",39729,75,1,151,77,"Luciano Zauri"
"2968",40735,113,1,151,81,"Martin Stranzl"
"2969",41121,81,1,151,74,"Cedric Kante"
"2970",41658,257,1,151,85,"Marek Hamsik"
"2971",41878,20,1,151,71,"Andrea Rossi"
"2972",42387,14,1,151,74,"Daniele Cacia"
"2973",49672,6,1,151,77,"Giancarlo Maldonado"
"2974",66895,19,1,151,58,"Manuel Rivera"
"2975",109637,55,1,151,70,"Jacob Lensky"
"2976",128864,94,1,151,84,"Oscar"
"2977",131531,127,1,151,74,"Franck Berrier"
"2978",160370,50,1,151,83,"Sidney Govou"
"2979",189101,40,1,151,79,"Jonathan dos Santos"
"2980",10348,39,1,150,78,"Alejandro Dominguez"
"2981",11555,110,1,150,74,"Fernando Soriano"
"2982",11754,65,1,150,77,"Ruben Amorim"
"2983",21849,7,1,150,73,"Chris McCann"
"2984",24223,158,1,150,83,"Scott Parker"
"2985",24405,196,1,150,78,"Daniele Conti"
"2986",24612,43,1,150,80,"Fernando"
"2987",24800,55,1,150,82,"Yossi Benayoun"
"2988",24854,120,1,150,74,"Simone Vergassola"
"2989",25518,29,1,150,81,"Habib Beye"
"2990",25581,7,1,150,74,"Manuel Belleri"
"2991",25595,124,1,150,78,"Gaby Mudingayi"
"2992",25927,3,1,150,76,"Jorginho"
"2993",26155,135,1,150,82,"Mathieu Bodmer"
"2994",26172,25,1,150,82,"Mickael Pagis"
"2995",26242,71,1,150,73,"Pascal Berenguer"
"2996",26574,6,1,150,64,"Jerold Promes"
"2997",26648,31,1,150,69,"Ricky van den Bergh"
"2998",27719,139,1,150,79,"Felipe"
"2999",28461,38,1,150,73,"Rui Miguel"
"3000",30891,17,1,150,86,"Gabriel Milito"
"3001",32485,7,1,150,65,"Jim Paterson"
"3002",32824,1,1,150,60,"Martyn Corrigan"
"3003",33582,56,1,150,77,"Jiri Jarosik"
"3004",33761,58,1,150,86,"Juan Carlos Valeron"
"3005",33871,159,1,150,81,"Raul Garcia"
"3006",35882,19,1,150,71,"Charles Takyi"
"3007",36051,56,1,150,74,"Christoph Dabrowski"
"3008",36060,34,1,150,74,"Michael Fink"
"3009",37241,63,1,150,76,"Geoffrey Dernis"
"3010",37413,10,1,150,77,"Giourkas Seitaridis"
"3011",37419,62,1,150,73,"Juanito"
"3012",37461,87,1,150,82,"Jaime Gavilan"
"3013",37525,18,1,150,77,"Paolo Zanetti"
"3014",37580,53,1,150,74,"Javier Balboa"
"3015",38008,33,1,150,72,"Txomin Nagore"
"3016",38025,94,1,150,75,"Nacho Perez"
"3017",38807,187,1,150,82,"James Milner"
"3018",38943,17,1,150,78,"Marco Di Loreto"
"3019",39360,22,1,150,72,"Luca Vigiani,22"
"3020",39549,91,1,150,77,"Luca Antonini"
"3021",41059,38,1,150,72,"Stephen Pearson"
"3022",41136,9,1,150,71,"Alex Pinardi"
"3023",41329,84,1,150,74,"Leandro Greco"
"3024",42308,83,1,150,75,"Mikael Antonsson"
"3025",42479,202,1,150,82,"Bruno Soriano"
"3026",42707,46,1,150,70,"Joonas Kolkka"
"3027",45462,122,1,150,71,"Danny Holla"
"3028",46067,98,1,150,67,"Tim Gilissen"
"3029",49940,139,1,150,75,"Carlos Carmona"
"3030",52280,41,1,150,75,"Ronald Vargas"
"3031",75489,133,1,150,83,"Aaron Ramsey"
"3032",78324,105,1,150,77,"Fabian Delph"
"3033",95609,56,1,150,64,"Tshilola Tshinyama Tiko"
"3034",143841,1,1,150,73,"Juanmi Callejon"
"3035",188060,19,1,150,72,"Inigo Perez"
"3036",5703,74,1,149,75,"Otman Bakkal"
"3037",11876,26,1,149,68,"Laranjeiro"
"3038",18533,13,1,149,67,"Loic Loval-Landre"
"3039",18548,57,1,149,74,"Jose Ze Pedro"
"3040",18590,32,1,149,75,"Cristian Llama"
"3041",22355,4,1,149,70,"Lorenzo Del Prete"
"3042",23054,1,1,149,68,"Owen Garvan"
"3043",24156,52,1,149,77,"Darron Gibson"
"3044",24899,127,1,149,75,"Mike Williamson"
"3045",25259,41,1,149,76,"Simon Cziommer"
"3046",25421,63,1,149,77,"Jamie O'Hara"
"3047",26107,177,1,149,77,"Franck Beria"
"3048",26137,18,1,149,72,"Nicolas Gillet"
"3049",26142,102,1,149,82,"Carlos Henrique"
"3050",26353,185,1,149,82,"Loic Perrin"
"3051",26441,34,1,149,74,"Mika Vaeyrynen"
"3052",26492,74,1,149,69,"Darl Douglas"
"3053",26805,23,1,149,73,"Kris Stadsgaard"
"3054",27510,39,1,149,73,"Miroslav Karhan"
"3055",27669,32,1,149,74,"Damiano Ferronetti"
"3056",28133,31,1,149,72,"Tom Hoegli"
"3057",30136,16,1,149,67,"Davide Marchini"
"3058",30563,133,1,149,80,"Marko Basa"
"3059",30730,26,1,149,74,"Dario Simic,25"
"3060",30752,99,1,149,83,"Carlos Marchena"
"3061",30837,15,1,149,76,"Ivan Ergic"
"3062",31070,12,1,149,73,"Segundo Castillo"
"3063",31427,76,1,149,74,"Hakan Yakin"
"3064",32345,152,1,149,83,"John Obi Mikel"
"3065",32762,16,1,149,88,"Vicente"
"3066",33335,36,1,149,74,"David Mendes"
"3067",33696,26,1,149,65,"Steven Robb"
"3068",33990,100,1,149,81,"Julien Escude"
"3069",35493,88,1,149,76,"Wesley Hoolahan"
"3070",37085,11,1,149,64,"Alan Haydock"
"3071",37484,149,1,149,74,"Juanfran Garcia"
"3072",37902,13,1,149,66,"Stijn Meert"
"3073",38540,61,1,149,75,"Gorka Elustondo"
"3074",38573,156,1,149,78,"Angel Lafita"
"3075",39229,148,1,149,72,"Cristiano Del Grosso"
"3076",39314,55,1,149,75,"Alessandro Potenza"
"3077",39485,23,1,149,68,"Antonio Bocchetti"
"3078",39557,20,1,149,81,"Francesco Cozza"
"3079",39980,44,1,149,76,"Jeremy Berthod"
"3080",40565,64,1,149,75,"Danny Guthrie"
"3081",40607,67,1,149,79,"Polga"
"3082",41216,186,1,149,73,"David Ducourtioux"
"3083",42651,206,1,149,75,"Luca Rigoni"
"3084",50048,17,1,149,79,"Humberto Suazo"
"3085",57071,201,1,149,80,"Maximiliano Pereira"
"3086",57124,124,1,149,78,"Andrea Poli"
"3087",97236,28,1,149,73,"Marc Crosas"
"3088",97490,17,1,149,75,"Pele"
"3089",102879,72,1,149,75,"Salva Sevilla"
"3090",127370,20,1,149,73,"Felipe Mattioni Rohde"
"3091",133535,10,1,149,76,"Airton"
"3092",134285,16,1,149,68,"Jean Alain Fanchone"
"3093",200871,17,1,149,70,"Breitner"
"3094",5693,119,1,148,71,"Kees Kwakman"
"3095",8837,43,1,148,57,"Angelo Raso"
"3096",10404,1,1,148,75,"Stanislav Vlcek"
"3097",16210,4,1,148,70,"Marko Perovic"
"3098",21446,144,1,148,85,"Hernanes"
"3099",23257,188,1,148,75,"Chris Brunt"
"3100",23784,35,1,148,76,"Gavin McCann"
"3101",23937,34,1,148,75,"Ricardo Gardner"
"3102",24005,3,1,148,77,"Lee Carsley"
"3103",24622,162,1,148,80,"Federico Balzaretti"
"3104",24846,251,1,148,83,"Leighton Baines"
"3105",25597,129,1,148,82,"Goran Pandev"
"3106",26029,63,1,148,72,"Rodrigo Lacerda"
"3107",26051,164,1,148,75,"Renaud Cohade"
"3108",26234,15,1,148,72,"Gergely Rudolf"
"3109",26370,16,1,148,75,"Mickael Isabey"
"3110",27297,1,1,148,71,"Alexander Laas"
"3111",27307,86,1,148,79,"Levan Kobiashvili"
"3112",27324,229,1,148,78,"Christian Gentner"
"3113",27451,28,1,148,72,"Radim Kucera"
"3114",27660,181,1,148,77,"Giuseppe Biava"
"3115",27663,130,1,148,78,"Franco Brienza"
"3116",27731,177,1,148,77,"Giampiero Pinzi"
"3117",30338,133,1,148,77,"Danny Murphy"
"3118",30456,9,1,148,79,"Juliano Belletti"
"3119",30983,146,1,148,80,"Dusan Basta"
"3120",30987,134,1,148,79,"Marcell Jansen"
"3121",31304,56,1,148,79,"Alessandro Rosina"
"3122",31498,33,1,148,78,"Cleber Santana"
"3123",32436,73,1,148,73,"Zander Diamond"
"3124",32866,46,1,148,71,"Gavin Rae"
"3125",33414,39,1,148,80,"Pietro Accardi"
"3126",33715,29,1,148,75,"Abraham Paz Cruz"
"3127",33866,53,1,148,80,"David Lopez"
"3128",33867,1,1,148,74,"Ludovic Delporte"
"3129",34103,25,1,148,75,"Mariano Pernia"
"3130",34563,124,1,148,72,"Morgaro Gomis"
"3131",35443,191,1,148,80,"Sebastian Larsson"
"3132",35612,22,1,148,65,"Franco Miranda,22"
"3133",37449,186,1,148,77,"Juan Rodriguez"
"3134",37491,42,1,148,76,"Fernando Varela"
"3135",37909,23,1,148,68,"Tony Sergeant"
"3136",38371,62,1,148,77,"Bart Goor"
"3137",38468,11,1,148,75,"David Fuster Torrijos"
"3138",39410,10,1,148,76,"Max Tonetto"
"3139",39444,89,1,148,77,"Christian Brocchi"
"3140",39534,29,1,148,75,"Daniele Franceschini"
"3141",40190,27,1,148,80,"Tinga"
"3142",41632,27,1,148,70,"Gilberto Martinez Vidal,27"
"3143",42431,50,1,148,75,"Adrian Ricchiuti"
"3144",50074,118,1,148,80,"Juan Camilo Zuniga"
"3145",74404,51,1,148,75,"Carlos Garcia"
"3146",75354,30,1,148,74,"Ayoze Garcia Perez"
"3147",80181,4,1,148,73,"Felipe Menezes"
"3148",80492,120,1,148,78,"Javi Moreno Marquez"
"3149",97257,2,1,148,65,"Joseba Del Olmo"
"3150",109898,48,1,148,75,"Jack Collison"
"3151",150574,59,1,148,73,"Jesus Rueda"
"3152",182928,20,1,148,73,"Sergio Tejera"
"3153",2973,16,1,147,72,"Ugur Inceman"
"3154",23882,114,1,147,77,"Leon Britton"
"3155",24372,121,1,147,80,"Matthew Taylor"
"3156",24475,25,1,147,67,"Giles Coke"
"3157",24737,71,1,147,77,"Zoltan Gera"
"3158",25628,63,1,147,72,"Marco Caligiuri"
"3159",26119,131,1,147,84,"Marc Planus"
"3160",26240,10,1,147,73,"Moncef Zerka"
"3161",26412,14,1,147,72,"Florian Boucansaud"
"3162",26435,60,1,147,73,"Ismael Aissati"
"3163",26616,52,1,147,70,"Gill Swerts"
"3164",26771,73,1,147,70,"Jesper Joergensen"
"3165",26901,21,1,147,65,"Ruud Berger"
"3166",27302,38,1,147,73,"Tim Hoogland"
"3167",27352,95,1,147,74,"Jan Rosenthal"
"3168",27419,50,1,147,77,"Peer Kluge"
"3169",30353,15,1,147,77,"Kieron Dyer"
"3170",30666,94,1,147,80,"David Albelda"
"3171",30693,67,1,147,82,"Josip Simunic"
"3172",30788,92,1,147,79,"Hugo Viana"
"3173",30819,70,1,147,84,"Arne Friedrich"
"3174",30892,217,1,147,82,"Stewart Downing"
"3175",30931,110,1,147,89,"Cris"
"3176",30981,249,1,147,94,"Lionel Messi"
"3177",31298,114,1,147,71,"Bruno Amaro"
"3178",32148,42,1,147,75,"Michael Kightly"
"3179",32752,36,1,147,77,"Giuseppe Favalli"
"3180",33729,46,1,147,76,"Jonathan Sesma"
"3181",33767,51,1,147,70,"David Garcia"
"3182",33849,130,1,147,78,"Jose Carlos Nunes"
"3183",33865,151,1,147,76,"Miguel Flano"
"3184",33870,154,1,147,79,"Patxi Martinez Punal"
"3185",33887,30,1,147,72,"Sergio Matabuena"
"3186",33992,132,1,147,79,"Adriano"
"3187",34036,208,1,147,81,"Glen Johnson"
"3188",37163,14,1,147,68,"Lee Johnson"
"3189",37196,25,1,147,72,"Gregoor van Dijk"
"3190",37445,5,1,147,72,"Cristian Hidalgo"
"3191",37560,77,1,147,72,"Benoit Lesoimier"
"3192",37920,33,1,147,82,"Albert Riera"
"3193",38035,29,1,147,77,"Fernandez Aitor Tornavaca,29"
"3194",38945,48,1,147,68,"Mario Carevic"
"3195",39206,15,1,147,78,"Simone Loria"
"3196",39207,153,1,147,77,"Giulio Migliaccio"
"3197",39218,1,1,147,66,"Claudio Pani"
"3198",39304,191,1,147,77,"Dario Dainelli"
"3199",39622,23,1,147,77,"Diego De Ascentis,23"
"3200",39892,57,1,147,78,"Marcel Maltritz"
"3201",39996,107,1,147,78,"Jean-Pascal Mignot"
"3202",40740,226,1,147,76,"Jeremy Morel"
"3203",40863,55,1,147,70,"Mihai Mircea Nesu"
"3204",41387,7,1,147,69,"Rocco Sabato"
"3205",41412,115,1,147,83,"Nicola Legrottaglie"
"3206",43374,44,1,147,73,"Javier Baraja"
"3207",45832,9,1,147,60,"Arturo ten Heuvel"
"3208",75376,50,1,147,74,"Julian Ramos Omar"
"3209",97226,9,1,147,71,"Juan Quero"
"3210",103904,78,1,147,73,"Emilio Nsue"
"3211",111862,176,1,147,82,"Kwadwo Asamoah"
"3212",114337,4,1,147,71,"Joel Ekstrand"
"3213",115229,17,1,147,71,"Guilherme Santos"
"3214",121286,9,1,147,72,"Fabio Francesco Sciacca"
"3215",130113,41,1,147,69,"Andrea Rispoli"
"3216",182962,10,1,147,72,"Tom Cairney"
"3217",184132,11,1,147,72,"Diego Novaretti"
"3218",184645,88,1,147,72,"Lukas Schmitz"
"3219",189178,53,1,147,75,"Juan Dominguez Lamas"
"3220",191081,8,1,147,74,"Alen Stevanovic"
"3221",2862,17,1,146,76,"Vicente Sanchez"
"3222",5192,52,1,146,72,"Manuel Silas"
"3223",12574,65,1,146,72,"Zlatan Ljubijankic"
"3224",13518,175,1,146,83,"Lukasz Piszczek"
"3225",18784,89,1,146,75,"Emiliano Daniel Armenteros"
"3226",23074,20,1,146,76,"Robbie Blake"
"3227",23083,62,1,146,68,"Stephen Hughes"
"3228",23254,53,1,146,66,"Burton O'Brien"
"3229",24216,217,1,146,81,"Sylvain Distin"
"3230",24230,112,1,146,76,"Titus Bramble"
"3231",24546,114,1,146,76,"Michele Pazienza"
"3232",26326,206,1,146,79,"Etienne Didot"
"3233",26398,16,1,146,69,"Lucien Aubey"
"3234",26454,105,1,146,76,"Gretar Rafn Steinsson"
"3235",26692,90,1,146,72,"Anour Hadouir"
"3236",27452,2,1,146,71,"Tobias Rau"
"3237",27524,47,1,146,70,"Axel Bellinghausen"
"3238",30357,95,1,146,78,"Luke Young"
"3239",30597,5,1,146,71,"Martijn Meerdink"
"3240",30635,61,1,146,77,"Wayne Bridge"
"3241",30732,14,1,146,77,"Nuno Gomes"
"3242",30789,86,1,146,79,"Petit"
"3243",30863,39,1,146,77,"Ricardo Cabanas"
"3244",30895,181,1,146,84,"Aaron Lennon"
"3245",30924,139,1,146,90,"Franck Ribery"
"3246",31207,10,1,146,68,"Marino Defendi"
"3247",32747,125,1,146,83,"Fabrizio Miccoli"
"3248",32788,19,1,146,71,"Joshua Kennedy"
"3249",33025,217,1,146,80,"Andoni Iraola"
"3250",33336,39,1,146,74,"Mimoun Azaouagh"
"3251",33413,24,1,146,75,"Marco Pisano"
"3252",33446,122,1,146,74,"Sebastien Roudet"
"3253",33633,60,1,146,83,"Martin Petrov"
"3254",33640,102,1,146,78,"Maxi Lopez"
"3255",33747,60,1,146,75,"Borja Oubina"
"3256",33820,17,1,146,79,"Angel Manuel Vivar Dorado"
"3257",33828,19,1,146,76,"Cesar Navas"
"3258",33844,8,1,146,71,"Saul"
"3259",33848,227,1,146,77,"Fernando Navarro"
"3260",33964,21,1,146,75,"Mikel Alonso"
"3261",34492,53,1,146,76,"Denny Landzaat"
"3262",34698,4,1,146,68,"Michael Lumb"
"3263",35408,82,1,146,80,"Jerome Leroy"
"3264",36031,6,1,146,76,"Thomas Broich"
"3265",36072,15,1,146,76,"Jacek Krzynowek"
"3266",36090,24,1,146,71,"Mariusz Kukielka,24"
"3267",37791,22,1,146,72,"Mathieu Berson"
"3268",38178,33,1,146,70,"Juri Judt"
"3269",38372,1,1,146,71,"Yoshito Okubo"
"3270",39145,135,1,146,69,"Alesandro Cordaro"
"3271",39274,29,1,146,76,"Lorenzo Stovini"
"3272",39426,111,1,146,73,"Roberto Guana"
"3273",40670,1,1,146,62,"Jasper Waalkens"
"3274",41312,46,1,146,72,"Eric Chelle"
"3275",41758,77,1,146,75,"Omar Milanetto"
"3276",42695,15,1,146,69,"Sebastien Piocelle"
"3277",43211,17,1,146,75,"Jan Simak"
"3278",43372,119,1,146,77,"Piti"
"3279",45833,52,1,146,68,"Barry Maguire"
"3280",57067,77,1,146,78,"Alvaro Gonzalez"
"3281",70969,76,1,146,68,"Ruben Palazuelos"
"3282",71399,187,1,146,82,"Neven Subotic"
"3283",72374,73,1,146,81,"Balazs Dzsudzsak"
"3284",72815,19,1,146,72,"Nejc Pecnik"
"3285",74232,13,1,146,71,"Thiago Gentil"
"3286",93466,127,1,146,75,"Joris Steve Marveaux"
"3287",98369,27,1,146,70,"Miguel Sandro"
"3288",110878,39,1,146,71,"Stergos Marinos"
"3289",112471,159,1,146,70,"Erik Falkenburg"
"3290",134217,117,1,146,74,"Philipp Bargfrede"
"3291",154257,213,1,146,86,"Sergio Busquets"
"3292",192306,7,1,146,70,"Ruben Brigido"
"3293",4902,68,1,145,77,"Iriney"
"3294",7226,16,1,145,69,"Roni Porokara"
"3295",11496,34,1,145,74,"Wade Elliott"
"3296",16300,88,1,145,78,"Gojko Kacar"
"3297",20241,13,1,145,66,"Takahito Soma"
"3298",23275,1,1,145,74,"Michael Tonge"
"3299",23285,4,1,145,74,"Glen Little"
"3300",23593,12,1,145,67,"Bradley Orr"
"3301",24453,44,1,145,80,"Franco Semioli"
"3302",24484,160,1,145,77,"Stefano Lucchini"
"3303",24504,179,1,145,84,"Alessandro Gamberini"
"3304",24747,35,1,145,75,"Hayden Mullins"
"3305",24843,31,1,145,80,"Jimmy Bullard"
"3306",25588,8,1,145,73,"Fabio Firmani"
"3307",25906,23,1,145,74,"Ze Manuel"
"3308",25921,192,1,145,85,"Pepe"
"3309",26176,64,1,145,72,"Gregory Leca"
"3310",26291,239,1,145,79,"Florent Balmont"
"3311",26304,45,1,145,72,"Olivier Echouafni"
"3312",26307,208,1,145,79,"Rod Fanni"
"3313",26705,7,1,145,66,"Martijn Reuser"
"3314",27363,32,1,145,77,"Florian Kringe"
"3315",27471,60,1,145,76,"Chris"
"3316",27657,155,1,145,81,"Sergio Floccari"
"3317",27693,40,1,145,80,"Christian Panucci"
"3318",28081,63,1,145,75,"Constant Djakpa"
"3319",28109,15,1,145,72,"Kevin McDonald"
"3320",30425,47,1,145,84,"Daniel Majstorovic"
"3321",30593,63,1,145,76,"Wilfred Bouma"
"3322",30624,1,1,145,84,"Fredrik Ljungberg"
"3323",30831,127,1,145,86,"Kolo Toure"
"3324",30908,82,1,145,80,"Emerse Fae"
"3325",32573,3,1,145,76,"Olivier Dacourt"
"3326",32844,235,1,145,74,"Mark Reynolds"
"3327",32907,97,1,145,73,"Craig Bryson"
"3328",33655,34,1,145,71,"Arturo Arzu"
"3329",33896,66,1,145,74,"Pablo Pinillos"
"3330",34054,21,1,145,71,"Baykal Kulaksizoglu"
"3331",34114,83,1,145,80,"Roberto Hilbert"
"3332",35345,122,1,145,75,"Jason Puncheon"
"3333",35682,27,1,145,69,"Gheorghe Ogararu"
"3334",36057,44,1,145,71,"Marcel Ndjeng"
"3335",36086,96,1,145,75,"Matthias Lehmann"
"3336",37381,96,1,145,75,"Christian Eichner"
"3337",37469,44,1,145,78,"Juan Albin"
"3338",37597,147,1,145,75,"Pedro Lopez"
"3339",37886,128,1,145,69,"Karel D'Haene"
"3340",37944,6,1,145,68,"Laurent Macquet"
"3341",38233,31,1,145,69,"Randall Azofeifa"
"3342",38451,31,1,145,72,"Juanlu"
"3343",38886,133,1,145,77,"Miguel Angel de las Cuevas"
"3344",39105,103,1,145,75,"Paulo Machado"
"3345",39190,48,1,145,75,"Adriano Ferreira Pinto"
"3346",39232,106,1,145,80,"Simone Pepe"
"3347",39299,18,1,145,70,"Lino Marzoratti"
"3348",39357,105,1,145,76,"Giovanni Pasquale"
"3349",39359,9,1,145,74,"Edison Mendez"
"3350",39423,57,1,145,72,"Paolo Hernan Dellafiore"
"3351",39555,186,1,145,81,"Ignazio Abate"
"3352",39745,22,1,145,78,"Elvis Abbruscato"
"3353",40060,185,1,145,83,"Mathieu Valbuena"
"3354",40600,19,1,145,74,"Daniel Kome"
"3355",40731,34,1,145,71,"Yazid Mansouri,30"
"3356",41174,127,1,145,77,"Clement Chantome"
